交易日,是否交易,开仓合约,平仓合约,开仓合约delta,开仓价,平仓价,持仓合约,持仓合约收盘价,现货收盘价,平仓合约Strike
20140512,No,,,,,,华夏上证50ETF期权1405认沽1.40,0.0050,1.478
20140513,No,,,,,,华夏上证50ETF期权1405认沽1.40,0.0050,1.495
20140514,No,,,,,,华夏上证50ETF期权1405认沽1.40,0.0030,1.495
20140515,No,,,,,,华夏上证50ETF期权1405认沽1.40,0.0030,1.484
20140516,No,,,,,,华夏上证50ETF期权1405认沽1.40,0.0027,1.478
20140519,No,,,,,,华夏上证50ETF期权1405认沽1.40,0.0047,1.451
20140520,No,,,,,,华夏上证50ETF期权1405认沽1.40,0.0060,1.453
20140521,No,,,,,,华夏上证50ETF期权1405认沽1.40,0.0070,1.443
20140522,No,,,,,,华夏上证50ETF期权1405认沽1.40,0.0011,1.465
20140523,No,,,,,,华夏上证50ETF期权1405认沽1.40,0.0001,1.467
20140526,No,,,,,,华夏上证50ETF期权1405认沽1.40,0.0010,1.477
20140527,No,,,,,,华夏上证50ETF期权1405认沽1.40,0.0010,1.476
20140528,Yes,华夏上证50ETF期权1406认沽1.35,华夏上证50ETF期权1405认沽1.40,-14.4225542206,0.0032,0.0019,华夏上证50ETF期权1406认沽1.35,0.0032,1.47,1.4
20140529,No,,,,,,华夏上证50ETF期权1406认沽1.35,0.0050,1.481
20140530,No,,,,,,华夏上证50ETF期权1406认沽1.35,0.0010,1.474
20140603,No,,,,,,华夏上证50ETF期权1406认沽1.35,0.0020,1.473
20140604,No,,,,,,华夏上证50ETF期权1406认沽1.35,0.0049,1.458
20140605,No,,,,,,华夏上证50ETF期权1406认沽1.35,0.0043,1.46
20140606,No,,,,,,华夏上证50ETF期权1406认沽1.35,0.0043,1.461
20140609,No,,,,,,华夏上证50ETF期权1406认沽1.35,0.0020,1.461
20140610,No,,,,,,华夏上证50ETF期权1406认沽1.35,0.0029,1.471
20140611,No,,,,,,华夏上证50ETF期权1406认沽1.35,0.0018,1.48
20140612,No,,,,,,华夏上证50ETF期权1406认沽1.35,0.0025,1.48
20140613,No,,,,,,华夏上证50ETF期权1406认沽1.35,0.0024,1.479
20140616,No,,,,,,华夏上证50ETF期权1406认沽1.35,0.0020,1.498
20140617,No,,,,,,华夏上证50ETF期权1406认沽1.35,0.0019,1.501
20140618,No,,,,,,华夏上证50ETF期权1406认沽1.35,0.0010,1.495
20140619,No,,,,,,华夏上证50ETF期权1406认沽1.35,0.0006,1.474
20140620,No,,,,,,华夏上证50ETF期权1406认沽1.35,0.0010,1.478
20140623,No,,,,,,华夏上证50ETF期权1406认沽1.35,0.0010,1.479
20140624,No,,,,,,华夏上证50ETF期权1406认沽1.35,0.0007,1.479
20140625,Yes,华夏上证50ETF期权1407认沽1.40,华夏上证50ETF期权1406认沽1.35,-23.5383452171,0.0120,0.0010,华夏上证50ETF期权1407认沽1.40,0.0120,1.48,1.35
20140626,No,,,,,,华夏上证50ETF期权1407认沽1.40,0.0110,1.483
20140627,No,,,,,,华夏上证50ETF期权1407认沽1.40,0.0104,1.483
20140630,No,,,,,,华夏上证50ETF期权1407认沽1.40,0.0086,1.487
20140701,No,,,,,,华夏上证50ETF期权1407认沽1.40,0.0092,1.489
20140702,No,,,,,,华夏上证50ETF期权1407认沽1.40,0.0086,1.491
20140703,No,,,,,,华夏上证50ETF期权1407认沽1.40,0.0055,1.497
20140704,No,,,,,,华夏上证50ETF期权1407认沽1.40,0.0044,1.504
20140707,No,,,,,,华夏上证50ETF期权1407认沽1.40,0.0048,1.506
20140708,No,,,,,,华夏上证50ETF期权1407认沽1.40,0.0055,1.501
20140709,No,,,,,,华夏上证50ETF期权1407认沽1.40,0.0055,1.492
20140710,No,,,,,,华夏上证50ETF期权1407认沽1.40,0.0027,1.487
20140711,No,,,,,,华夏上证50ETF期权1407认沽1.40,0.0013,1.49
20140714,No,,,,,,华夏上证50ETF期权1407认沽1.40,0.0008,1.496
20140715,No,,,,,,华夏上证50ETF期权1407认沽1.40,0.0005,1.508
20140716,No,,,,,,华夏上证50ETF期权1407认沽1.40,0.0002,1.511
20140717,No,,,,,,华夏上证50ETF期权1407认沽1.40,0.0001,1.504
20140718,No,,,,,,华夏上证50ETF期权1407认沽1.40,0.0001,1.504
20140721,No,,,,,,华夏上证50ETF期权1407认沽1.40,0.0003,1.512
20140722,No,,,,,,华夏上证50ETF期权1407认沽1.40,0.0001,1.511
20140723,Yes,华夏上证50ETF期权1408认沽1.40,华夏上证50ETF期权1407认沽1.40,-15.3228320018,0.0066,0.0007,华夏上证50ETF期权1408认沽1.40,0.0066,1.532,1.4
20140724,No,,,,,,华夏上证50ETF期权1408认沽1.40,0.0042,1.545
20140725,No,,,,,,华夏上证50ETF期权1408认沽1.40,0.0005,1.577
20140728,No,,,,,,华夏上证50ETF期权1408认沽1.40,0.0004,1.602
20140729,No,,,,,,华夏上证50ETF期权1408认沽1.40,0.0005,1.641
20140730,No,,,,,,华夏上证50ETF期权1408认沽1.40,0.0006,1.641
20140731,No,,,,,,华夏上证50ETF期权1408认沽1.40,0.0005,1.639
20140801,No,,,,,,华夏上证50ETF期权1408认沽1.40,0.0009,1.648
20140804,No,,,,,,华夏上证50ETF期权1408认沽1.40,0.0017,1.651
20140805,No,,,,,,华夏上证50ETF期权1408认沽1.40,0.0024,1.663
20140806,No,,,,,,华夏上证50ETF期权1408认沽1.40,0.0060,1.643
20140807,No,,,,,,华夏上证50ETF期权1408认沽1.40,0.0022,1.631
20140808,No,,,,,,华夏上证50ETF期权1408认沽1.40,0.0019,1.628
20140811,No,,,,,,华夏上证50ETF期权1408认沽1.40,0.0009,1.64
20140812,No,,,,,,华夏上证50ETF期权1408认沽1.40,0.0001,1.642
20140813,No,,,,,,华夏上证50ETF期权1408认沽1.40,0.0029,1.637
20140814,No,,,,,,华夏上证50ETF期权1408认沽1.40,0.0021,1.637
20140815,No,,,,,,华夏上证50ETF期权1408认沽1.40,0.0015,1.635
20140818,No,,,,,,华夏上证50ETF期权1408认沽1.40,0.0013,1.648
20140819,No,,,,,,华夏上证50ETF期权1408认沽1.40,0.0008,1.641
20140820,No,,,,,,华夏上证50ETF期权1408认沽1.40,0.0014,1.64
20140821,No,,,,,,华夏上证50ETF期权1408认沽1.40,0.0005,1.62
20140822,No,,,,,,华夏上证50ETF期权1408认沽1.40,0.0005,1.624
20140825,No,,,,,,华夏上证50ETF期权1408认沽1.40,0.0002,1.618
20140826,No,,,,,,华夏上证50ETF期权1408认沽1.40,0.0002,1.612
20140827,Yes,华夏上证50ETF期权1409认沽1.50,华夏上证50ETF期权1408认沽1.40,-17.9453412622,0.0066,0.0033,华夏上证50ETF期权1409认沽1.50,0.0066,1.613,1.4
20140828,No,,,,,,华夏上证50ETF期权1409认沽1.50,0.0056,1.609
20140829,No,,,,,,华夏上证50ETF期权1409认沽1.50,0.0037,1.61
20140901,No,,,,,,华夏上证50ETF期权1409认沽1.50,0.0048,1.616
20140902,No,,,,,,华夏上证50ETF期权1409认沽1.50,0.0037,1.621
20140903,No,,,,,,华夏上证50ETF期权1409认沽1.50,0.0024,1.652
20140904,No,,,,,,华夏上证50ETF期权1409认沽1.50,0.0006,1.663
20140905,No,,,,,,华夏上证50ETF期权1409认沽1.50,0.0012,1.682
20140909,No,,,,,,华夏上证50ETF期权1409认沽1.50,0.0009,1.684
20140910,No,,,,,,华夏上证50ETF期权1409认沽1.50,0.0005,1.667
20140911,No,,,,,,华夏上证50ETF期权1409认沽1.50,0.0010,1.66
20140912,No,,,,,,华夏上证50ETF期权1409认沽1.50,0.0019,1.657
20140915,No,,,,,,华夏上证50ETF期权1409认沽1.50,0.0011,1.656
20140916,No,,,,,,华夏上证50ETF期权1409认沽1.50,0.0020,1.642
20140917,No,,,,,,华夏上证50ETF期权1409认沽1.50,0.0040,1.64
20140918,No,,,,,,华夏上证50ETF期权1409认沽1.50,0.0037,1.64
20140919,No,,,,,,华夏上证50ETF期权1409认沽1.50,0.0010,1.648
20140922,No,,,,,,华夏上证50ETF期权1409认沽1.50,0.0042,1.623
20140923,No,,,,,,华夏上证50ETF期权1409认沽1.50,0.0011,1.627
20140924,Yes,华夏上证50ETF期权1410认沽1.50,华夏上证50ETF期权1409认沽1.50,-15.2938985363,0.0019,0.0010,华夏上证50ETF期权1410认沽1.50,0.0019,1.628,1.5
20140925,No,,,,,,华夏上证50ETF期权1410认沽1.50,0.0039,1.66
20140926,No,,,,,,华夏上证50ETF期权1410认沽1.50,0.0035,1.649
20140929,No,,,,,,华夏上证50ETF期权1410认沽1.50,0.0038,1.656
20140930,No,,,,,,华夏上证50ETF期权1410认沽1.50,0.0040,1.66
20141008,No,,,,,,华夏上证50ETF期权1410认沽1.50,0.0018,1.66
20141009,No,,,,,,华夏上证50ETF期权1410认沽1.50,0.0020,1.669
20141010,No,,,,,,华夏上证50ETF期权1410认沽1.50,0.0025,1.661
20141013,No,,,,,,华夏上证50ETF期权1410认沽1.50,0.0026,1.641
20141014,No,,,,,,华夏上证50ETF期权1410认沽1.50,0.0023,1.639
20141015,No,,,,,,华夏上证50ETF期权1410认沽1.50,0.0019,1.637
20141016,No,,,,,,华夏上证50ETF期权1410认沽1.50,0.0022,1.646
20141017,No,,,,,,华夏上证50ETF期权1410认沽1.50,0.0021,1.639
20141020,No,,,,,,华夏上证50ETF期权1410认沽1.50,0.0019,1.649
20141021,No,,,,,,华夏上证50ETF期权1410认沽1.50,0.0001,1.645
20141022,Yes,华夏上证50ETF期权1411认沽1.512A,华夏上证50ETF期权1410认沽1.50,-17.2604691607,0.0118,0.0001,华夏上证50ETF期权1411认沽1.512A,0.0118,1.642,1.5
20141023,No,,,,,,华夏上证50ETF期权1411认沽1.512A,0.0116,1.631
20141024,No,,,,,,华夏上证50ETF期权1411认沽1.512A,0.0126,1.627
20141027,No,,,,,,华夏上证50ETF期权1411认沽1.512A,0.0132,1.602
20141028,No,,,,,,华夏上证50ETF期权1411认沽1.512A,0.0118,1.606
20141029,No,,,,,,华夏上证50ETF期权1411认沽1.512A,0.0091,1.631
20141030,No,,,,,,华夏上证50ETF期权1411认沽1.512A,0.0077,1.646
20141031,No,,,,,,华夏上证50ETF期权1411认沽1.512A,0.0045,1.669
20141103,No,,,,,,华夏上证50ETF期权1411认沽1.512A,0.0053,1.693
20141104,No,,,,,,华夏上证50ETF期权1411认沽1.512A,0.0045,1.686
20141105,No,,,,,,华夏上证50ETF期权1411认沽1.512A,0.0023,1.679
20141106,No,,,,,,华夏上证50ETF期权1411认沽1.512A,0.0009,1.674
20141107,No,,,,,,华夏上证50ETF期权1411认沽1.512A,0.0050,1.679
20141110,No,,,,,,华夏上证50ETF期权1411认沽1.512A,0.0018,1.704
20141111,No,,,,,,华夏上证50ETF期权1411认沽1.512A,0.0010,1.741
20141112,No,,,,,,华夏上证50ETF期权1411认沽1.512A,0.0020,1.743
20141113,No,,,,,,华夏上证50ETF期权1411认沽1.512A,0.0001,1.768
20141114,No,,,,,,华夏上证50ETF期权1411认沽1.512A,0.0005,1.756
20141117,No,,,,,,华夏上证50ETF期权1411认沽1.512A,0.0037,1.708
20141118,No,,,,,,华夏上证50ETF期权1411认沽1.512A,0.0011,1.681
20141119,No,,,,,,华夏上证50ETF期权1411认沽1.512A,0.0002,1.67
20141120,No,,,,,,华夏上证50ETF期权1411认沽1.512A,0.0013,1.665
20141121,No,,,,,,华夏上证50ETF期权1411认沽1.512A,0.0002,1.673
20141124,No,,,,,,华夏上证50ETF期权1411认沽1.512A,0.0003,1.727
20141125,No,,,,,,华夏上证50ETF期权1411认沽1.512A,0.0003,1.754
20141126,Yes,华夏上证50ETF期权1412认沽1.659A,华夏上证50ETF期权1411认沽1.512A,-18.2814527404,0.0043,0.0001,华夏上证50ETF期权1412认沽1.659A,0.0043,1.782,1.512
20141127,No,,,,,,华夏上证50ETF期权1412认沽1.659A,0.0022,1.825
20141128,No,,,,,,华夏上证50ETF期权1412认沽1.659A,0.0004,1.843
20141201,No,,,,,,华夏上证50ETF期权1412认沽1.659A,0.0008,1.915
20141202,No,,,,,,华夏上证50ETF期权1412认沽1.659A,0.0003,1.906
20141203,No,,,,,,华夏上证50ETF期权1412认沽1.659A,0.0003,2.0
20141204,No,,,,,,华夏上证50ETF期权1412认沽1.659A,0.0019,2.03
20141205,No,,,,,,华夏上证50ETF期权1412认沽1.659A,0.0001,2.116
20141208,No,,,,,,华夏上证50ETF期权1412认沽1.659A,0.0063,2.143
20141209,No,,,,,,华夏上证50ETF期权1412认沽1.659A,0.0172,2.135
20141210,No,,,,,,华夏上证50ETF期权1412认沽1.659A,0.0125,2.101
20141211,No,,,,,,华夏上证50ETF期权1412认沽1.659A,0.0011,2.175
20141212,No,,,,,,华夏上证50ETF期权1412认沽1.659A,0.0032,2.161
20141215,No,,,,,,华夏上证50ETF期权1412认沽1.659A,0.0112,2.124
20141216,No,,,,,,华夏上证50ETF期权1412认沽1.659A,0.0058,2.178
20141217,No,,,,,,华夏上证50ETF期权1412认沽1.659A,0.0017,2.28
20141218,No,,,,,,华夏上证50ETF期权1412认沽1.659A,0.0337,2.321
20141219,No,,,,,,华夏上证50ETF期权1412认沽1.659A,0.0167,2.283
20141222,No,,,,,,华夏上证50ETF期权1412认沽1.659A,0.0004,2.355
20141223,No,,,,,,华夏上证50ETF期权1412认沽1.659A,0.0001,2.33
20141224,Yes,华夏上证50ETF期权1501认沽2.05,华夏上证50ETF期权1412认沽1.659A,-17.0545093074,0.0342,0.0001,华夏上证50ETF期权1501认沽2.05,0.0342,2.228,1.659
20141225,No,,,,,,华夏上证50ETF期权1501认沽2.05,0.0319,2.252
20141226,No,,,,,,华夏上证50ETF期权1501认沽2.05,0.0213,2.341
20141229,No,,,,,,华夏上证50ETF期权1501认沽2.05,0.0263,2.42
20141230,No,,,,,,华夏上证50ETF期权1501认沽2.05,0.0061,2.44
20141231,No,,,,,,华夏上证50ETF期权1501认沽2.05,0.0063,2.481
